[2025-04-22 11:10:41] Monitoring started (Interval: 500ms, Dry-run: No)
2025-04-23 08:16:59 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:00 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:00 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:01 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:01 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:02 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:02 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:03 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:03 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:04 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:04 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:05 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:05 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:06 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:06 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:07 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:07 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:08 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:08 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:09 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:09 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:10 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:10 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:11 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:11 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:12 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:12 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:13 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:13 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:14 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:14 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:15 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:15 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:16 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:16 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:17 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:17 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:18 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:18 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:19 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:19 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:20 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:20 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:21 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:21 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:22 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:22 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:23 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:23 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:24 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:24 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:25 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:25 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:26 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:26 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:27 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:27 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:28 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:28 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:29 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:29 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:30 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:30 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:31 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:31 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:32 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:32 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:33 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:33 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:34 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:34 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:35 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:35 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:36 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:36 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:37 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:37 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:38 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:38 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:39 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:39 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:40 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:40 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:41 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:41 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:42 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:42 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:43 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:43 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:44 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:44 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:45 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:45 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:46 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:46 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:47 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:47 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:48 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:49 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:49 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:50 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:50 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:51 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:51 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:52 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:52 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:53 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:53 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:54 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:54 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:55 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:55 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:56 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:56 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:57 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:57 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:58 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:58 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:59 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:17:59 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:00 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:00 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:01 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:01 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:02 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:02 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:03 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:03 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:04 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:04 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:05 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:05 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:06 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:06 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:07 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:07 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:08 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:08 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:09 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:09 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:10 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:10 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:11 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:11 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:12 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:12 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:13 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:13 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:14 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:14 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:15 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:15 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:16 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:16 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:17 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:17 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:18 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:18 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:19 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:19 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:20 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:20 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:21 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:21 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:22 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:22 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:23 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:23 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:24 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:24 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:25 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:25 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:26 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:26 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:27 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:27 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:28 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:28 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:29 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:29 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:30 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:30 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:31 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:31 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:32 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:32 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:33 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:33 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:34 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:34 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:35 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:35 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:36 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:36 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:37 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:37 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:38 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:38 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:39 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:39 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:40 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:40 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:41 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:41 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:42 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:42 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:43 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:43 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:44 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:44 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:45 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:45 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:46 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:46 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:47 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
2025-04-23 08:18:47 - Memory snapshot: Current: 2097152 bytes, Peak: 2097152 bytes
